PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,Transported,Deck,Num,Side
4902_01,0,1,2,46,0,0,6,791,0
4903_01,0,0,0,23,0,0,5,995,0
4904_01,0,0,2,44,0,0,4,317,1
4909_01,0,0,0,59,0,0,5,997,0
4910_01,1,0,2,42,0,0,4,306,0
4911_01,0,0,2,18,0,0,5,998,0
4912_01,2,0,2,29,0,0,3,160,0
4912_02,2,1,2,15,0,1,5,999,0
4913_01,2,0,2,19,0,1,5,1000,0
4915_01,0,1,1,49,0,0,6,793,0
4916_01,2,1,2,19,0,1,5,1001,0
4917_01,1,0,0,36,1,1,1,195,1
4918_01,0,1,0,59,0,1,6,794,0
4920_01,0,1,0,24,0,1,6,802,1
4923_01,2,1,2,4,0,1,5,935,1
4923_02,2,1,2,20,0,1,5,935,1
4923_03,2,0,2,24,0,1,5,935,1
4924_01,2,0,0,31,0,0,5,1002,0
4925_01,2,0,2,23,0,1,5,936,1
4927_01,2,0,2,3,0,1,5,937,1
4927_02,2,1,2,22,0,1,5,937,1
4927_03,2,0,2,20,0,1,5,937,1
4927_04,2,0,2,0,0,1,5,937,1
4929_01,2,1,0,13,0,1,5,1004,0
4930_01,1,1,2,47,0,1,1,161,0
4930_02,1,0,2,51,0,1,1,161,0
4932_01,2,0,2,22,0,1,3,161,0
4932_02,2,1,0,3,0,1,5,1005,0
4933_01,2,0,2,4,0,1,5,938,1
4933_02,0,0,2,16,0,0,5,938,1
4933_03,2,0,2,24,0,0,5,938,1
4933_04,2,1,2,1,0,1,5,938,1
4934_01,0,0,2,31,0,0,5,1006,0
4937_01,0,0,2,34,0,0,6,803,1
4938_01,0,0,0,20,0,1,6,804,1
4939_01,0,0,2,19,0,1,5,1007,0
4940_01,0,1,2,19,0,1,6,805,1
4941_01,2,0,2,35,0,0,5,1008,0
4942_01,0,1,2,3,0,1,6,806,1
4942_02,0,1,2,36,0,1,6,806,1
4943_01,2,1,2,20,0,1,5,1009,0
4944_01,1,0,0,27,0,1,0,60,1
4944_02,1,0,0,58,0,0,0,60,1
4944_03,1,0,2,56,0,0,0,60,1
4945_01,0,1,1,27,0,1,6,798,0
4946_01,0,1,2,25,0,0,6,799,0
4950_01,0,1,1,39,0,0,6,800,0
4951_01,2,0,2,43,0,1,5,1010,0
4952_01,2,1,2,42,0,1,5,939,1
4954_01,0,0,2,24,0,1,6,808,1
4956_01,0,1,2,19,0,1,6,809,1
4958_01,0,0,2,32,0,0,6,810,1
4961_01,2,0,2,32,0,1,5,942,1
4963_01,0,1,2,61,0,1,6,811,1
4964_01,2,0,2,64,0,0,3,154,1
4965_01,0,0,2,21,0,0,4,308,0
4970_01,0,0,1,26,0,0,5,943,1
4972_01,1,0,0,35,0,1,1,162,0
4973_01,0,0,2,43,0,0,4,309,0
4973_02,0,1,0,3,0,1,6,803,0
4974_01,1,0,2,56,0,0,0,44,0
4974_02,1,1,0,45,0,1,5,82,1
4975_01,0,1,1,25,0,1,6,813,1
4975_02,0,0,2,12,0,1,6,813,1
4975_03,0,1,1,2,0,1,6,813,1
4977_01,0,0,2,46,0,1,5,945,1
4977_02,0,0,2,32,0,0,5,945,1
4978_01,0,0,2,20,0,0,5,1015,0
4979_01,0,1,1,24,0,0,6,804,0
4980_01,0,0,2,28,0,0,6,805,0
4980_02,0,0,2,12,0,0,6,805,0
4980_03,0,0,2,11,0,0,6,805,0
4981_01,0,0,2,16,0,1,5,946,1
4981_02,0,0,1,29,0,1,6,814,1
4981_03,0,0,2,24,0,0,6,814,1
4983_01,0,0,2,22,0,1,5,1016,0
4987_01,0,0,2,21,0,1,6,816,1
4989_01,0,0,2,38,0,0,4,310,0
4990_01,1,1,2,35,0,0,1,164,0
4991_01,0,0,2,79,0,0,6,806,0
4992_01,0,0,1,22,0,0,5,1018,0
4995_01,0,0,0,42,0,1,6,807,0
4996_01,2,1,2,34,0,1,5,949,1
4997_01,1,1,2,52,0,1,2,156,0
4998_01,0,1,2,43,0,1,6,818,1
4999_01,0,0,2,30,0,0,5,950,1
5000_01,0,1,2,35,0,1,6,808,0
5003_01,0,1,2,18,0,0,6,809,0
5004_01,1,1,2,27,0,1,1,165,0
5005_01,0,0,2,46,0,0,5,1019,0
5006_01,1,1,2,15,0,1,1,166,0
5006_02,1,1,0,44,0,1,1,166,0
5006_03,1,0,2,20,0,0,1,166,0
5007_01,2,0,2,35,0,0,5,951,1
5008_01,2,1,2,19,0,1,5,952,1
5009_01,2,1,2,47,0,1,5,1020,0
5010_01,2,0,2,26,1,0,5,1021,0
5012_01,0,1,0,24,0,1,6,811,0
5013_01,0,0,2,23,0,1,5,953,1
5014_01,0,0,2,26,0,0,3,162,0
5014_02,2,1,2,5,0,1,5,1022,0
5015_01,1,0,0,35,0,0,2,194,1
5016_01,2,0,2,18,0,0,5,1023,0
5017_01,2,1,2,32,0,1,5,954,1
5018_01,0,1,2,13,0,1,6,812,0
5019_01,0,0,2,15,0,0,5,955,1
5020_01,0,0,1,18,0,1,5,956,1
5021_01,1,0,2,41,0,1,1,167,0
5023_01,0,0,0,36,0,0,6,813,0
5025_01,0,0,2,33,0,0,5,1024,0
5027_01,0,0,0,41,0,0,4,321,1
5028_01,1,0,0,47,0,0,0,61,1
5032_01,1,1,2,32,0,1,4,322,1
5034_01,0,0,2,36,0,0,6,824,1
5035_01,0,1,2,13,0,1,6,825,1
5036_01,0,1,1,34,0,0,6,814,0
5036_02,0,0,2,24,0,0,6,814,0
5039_01,2,0,2,16,0,0,5,958,1
5039_02,2,1,2,12,0,1,5,958,1
5039_03,2,0,2,24,0,1,5,958,1
5039_04,2,0,2,35,0,0,5,958,1
5040_01,1,0,2,26,0,0,2,195,1
5040_02,1,0,0,39,0,0,2,195,1
5042_01,0,0,2,18,0,1,5,1026,0
5044_01,0,0,2,23,0,0,6,826,1
5044_02,0,1,1,29,0,1,6,826,1
5048_01,0,0,2,38,0,1,5,82,1
5050_01,0,0,2,31,0,0,5,1028,0
5051_01,2,0,2,49,0,0,4,324,1
5052_01,2,1,2,17,0,1,5,961,1
5052_02,2,0,0,23,0,1,5,961,1
5057_01,0,1,0,15,0,1,6,816,0
5058_01,2,1,2,11,0,1,5,963,1
5058_02,2,0,1,30,1,0,5,963,1
5058_03,2,1,2,42,0,1,5,963,1
5059_01,0,0,0,21,0,0,5,1030,0
5060_01,1,1,0,41,0,1,2,157,0
5060_02,1,1,2,14,0,1,2,157,0
5060_03,1,0,0,27,0,0,2,157,0
5060_04,1,0,0,29,1,0,2,157,0
5061_01,1,1,2,25,0,1,2,196,1
5061_02,1,0,2,54,0,1,2,196,1
5062_01,0,0,2,46,0,0,4,325,1
5063_01,0,0,2,18,0,1,6,830,1
5064_01,1,0,0,22,0,0,0,62,1
5065_01,1,1,0,29,0,1,4,326,1
5065_02,1,0,0,26,0,0,4,326,1
5067_01,0,0,0,36,0,1,5,964,1
5068_01,0,0,2,19,0,1,4,314,0
5069_01,0,0,1,56,0,0,5,965,1
5070_01,0,0,2,20,0,1,5,966,1
5072_01,0,0,2,10,0,0,6,817,0
5072_02,0,1,1,14,0,0,6,817,0
5073_01,2,1,0,27,0,1,5,1033,0
5074_01,2,0,2,35,0,0,5,967,1
5076_01,0,0,2,13,0,0,6,818,0
5080_01,0,0,2,21,0,0,5,969,1
5083_01,0,1,2,22,0,0,6,820,0
5084_01,1,1,2,29,0,0,4,315,0
5084_02,1,0,2,32,0,0,4,315,0
5085_01,0,0,2,20,0,1,5,970,1
5087_01,2,0,2,44,0,0,5,1036,0
5088_01,0,0,0,22,0,1,5,972,1
5089_01,1,0,2,39,0,0,1,170,0
5089_02,1,0,2,19,0,1,1,170,0
5090_01,0,0,2,0,0,0,6,821,0
5090_02,0,1,2,0,0,0,6,821,0
5090_03,0,0,1,12,0,1,6,821,0
5090_04,0,1,2,7,0,0,6,821,0
5090_05,0,0,1,32,0,0,4,316,0
5090_06,0,0,2,11,0,1,6,821,0
5091_01,0,0,0,18,0,0,5,973,1
5093_01,1,0,0,49,1,0,2,158,0
5095_01,2,1,2,61,0,1,5,1038,0
5097_01,0,1,0,7,0,1,6,823,0
5097_02,0,0,2,25,0,1,6,823,0
5097_03,0,0,0,51,0,1,5,1039,0
5103_01,1,1,2,56,0,1,4,317,0
5104_01,0,0,2,31,0,1,6,833,1
5105_01,0,1,1,16,0,1,5,82,1
5106_01,0,1,2,29,0,1,6,834,1
5108_01,0,1,1,17,0,1,6,825,0
5109_01,0,0,1,47,0,1,6,835,1
5111_01,1,0,2,25,0,0,1,171,0
5111_02,1,0,2,28,0,0,1,171,0
5111_03,1,0,2,32,0,0,1,171,0
5112_01,1,1,0,56,0,1,2,198,1
5112_02,1,1,0,25,0,1,2,198,1
5112_03,1,1,2,13,0,1,2,198,1
5115_01,1,1,2,41,0,1,2,199,1
5115_02,1,1,0,28,0,1,2,199,1
5116_01,2,1,2,25,0,1,5,980,1
5116_02,2,1,2,11,0,1,5,980,1
5120_01,2,0,2,20,0,0,4,320,0
5122_01,0,0,2,24,0,1,5,981,1
5124_01,0,0,2,41,0,0,5,1044,0
5125_01,0,0,0,29,0,0,5,982,1
5126_01,1,1,0,59,0,1,2,200,1
5127_01,0,0,2,31,0,1,6,837,1
5127_02,0,0,2,16,0,0,5,983,1
5128_01,2,0,2,65,0,0,5,1045,0
5128_02,2,0,2,21,0,1,5,1045,0
5129_01,0,1,2,27,0,1,6,827,0
5130_01,0,1,2,37,0,1,6,838,1
5132_01,0,0,2,42,0,0,6,828,0
5133_01,0,0,0,36,0,1,6,829,0
5133_02,0,1,1,24,0,0,6,829,0
5133_03,0,1,1,27,0,1,6,829,0
5133_04,0,0,0,19,0,0,5,1046,0
5133_05,0,0,2,26,0,0,5,1046,0
5133_06,0,1,0,19,0,1,6,829,0
5133_07,0,0,2,26,0,0,5,1046,0
5133_08,0,0,2,35,0,0,5,1046,0
5136_01,0,0,0,24,0,0,5,984,1
5137_01,0,0,2,9,0,1,6,839,1
5138_01,1,0,0,40,0,1,0,47,0
5140_01,0,1,1,23,0,1,6,840,1
5142_01,2,0,2,4,0,1,5,1050,0
5142_02,2,0,2,20,0,0,5,1050,0
5142_03,2,1,2,21,0,1,5,1050,0
5142_04,2,0,2,4,0,1,5,1050,0
5144_01,0,1,2,19,0,1,6,830,0
5145_01,0,1,2,18,0,1,6,841,1
5146_01,0,0,0,26,0,1,5,986,1
5148_01,0,0,2,13,0,0,5,1051,0
5148_02,0,1,2,16,0,1,6,831,0
5151_01,2,1,2,14,0,1,5,1052,0
5152_01,1,0,2,40,0,0,1,199,1
5154_01,2,0,2,34,1,0,4,321,0
5156_01,1,1,0,21,0,1,1,200,1
5156_02,1,0,2,29,0,1,1,200,1
5157_01,0,0,2,40,0,1,6,844,1
5158_01,0,0,2,16,0,0,5,1054,0
5160_01,0,0,2,37,0,0,6,832,0
5161_01,2,1,0,41,0,1,3,156,1
5162_01,2,1,0,16,0,1,5,988,1
5162_02,2,0,0,39,0,0,5,988,1
5163_01,0,1,2,30,0,1,4,322,0
5163_02,0,0,2,40,0,1,4,322,0
5165_01,0,0,2,63,0,1,5,989,1
5166_01,2,0,2,32,0,1,3,163,0
5167_01,0,0,2,47,0,0,5,990,1
5170_01,0,0,0,23,0,0,5,1056,0
5171_01,0,0,2,23,0,0,5,991,1
5173_01,2,1,2,19,0,1,5,1057,0
5174_01,1,1,0,44,0,1,2,159,0
5174_02,1,0,2,29,0,0,2,159,0
5175_01,0,0,2,21,0,0,6,834,0
5176_01,0,0,2,23,0,0,4,323,0
5177_01,1,0,2,26,1,1,1,201,1
5179_01,1,1,0,47,0,1,2,160,0
5180_01,0,1,1,20,0,1,6,835,0
5181_01,1,0,2,48,0,1,1,175,0
5182_01,0,1,2,4,0,1,6,836,0
5182_02,0,0,2,25,0,1,6,836,0
5184_01,0,0,2,0,0,1,6,837,0
5185_01,2,0,2,29,0,0,4,330,1
5186_01,0,0,2,21,0,0,5,1058,0
5187_01,0,0,2,20,0,0,4,324,0
5188_01,0,0,2,34,0,0,6,838,0
5188_02,0,1,2,9,0,1,6,838,0
5188_03,0,1,2,12,0,0,6,838,0
5190_01,0,0,2,13,0,0,5,994,1
5192_01,2,1,2,27,0,1,5,995,1
5193_01,1,0,2,34,0,1,2,202,1
5194_01,1,1,2,18,0,1,1,176,0
5194_02,1,1,0,16,0,1,1,176,0
5196_01,0,1,2,43,0,1,6,839,0
5196_02,0,1,2,0,0,0,6,839,0
5197_01,0,0,2,20,0,1,4,325,0
5198_01,2,0,2,45,0,0,5,1059,0
5199_01,1,0,2,35,0,0,3,158,1
5201_01,0,0,2,21,0,0,5,1060,0
5202_01,0,1,2,14,0,1,6,840,0
5204_01,0,0,1,46,0,0,5,1061,0
5205_01,0,0,2,22,0,0,5,997,1
5205_02,0,0,2,2,0,1,6,845,1
5205_03,0,0,2,3,0,1,6,845,1
5206_01,0,1,0,28,0,1,6,841,0
5206_02,0,0,1,60,0,0,5,1062,0
5206_03,0,0,1,48,0,0,6,841,0
5207_01,0,0,0,18,0,1,4,331,1
5207_02,0,0,2,31,0,0,5,998,1
5208_01,1,1,0,26,0,1,2,163,0
5208_02,1,0,0,41,0,0,2,163,0
5209_01,0,0,2,26,0,1,5,999,1
5210_01,0,0,2,29,0,1,5,1063,0
5211_01,0,0,2,24,0,0,4,332,1
5213_01,0,0,2,25,0,1,5,1064,0
5214_01,0,0,0,0,0,0,6,842,0
5216_01,0,1,2,30,0,0,6,843,0
5217_01,1,1,0,18,0,1,1,177,0
5217_02,1,1,0,32,0,1,1,177,0
5218_01,0,0,2,28,0,0,5,1000,1
5220_01,2,0,2,21,0,0,3,165,0
5221_01,0,0,2,25,0,0,5,1065,0
5223_01,2,0,0,47,0,1,5,1002,1
5223_02,2,1,1,27,0,1,5,1002,1
5223_03,2,1,2,8,0,1,5,1002,1
5224_01,0,0,2,24,0,0,5,1003,1
5225_01,2,1,2,30,0,1,4,334,1
5226_01,0,1,1,24,0,1,6,848,1
5227_01,0,1,2,13,0,1,6,849,1
5229_01,0,0,2,16,0,0,4,335,1
5230_01,2,0,2,23,0,1,5,1004,1
5234_01,2,0,2,16,0,1,5,1067,0
5235_01,0,0,2,29,0,0,6,844,0
5236_01,0,0,2,46,0,1,4,326,0
5238_01,0,1,1,13,0,0,6,845,0
5239_01,0,1,2,22,0,1,6,852,1
5240_01,0,1,2,29,0,1,6,853,1
5242_01,0,1,2,46,0,1,6,854,1
5243_01,0,0,2,24,0,1,5,1005,1
5243_02,0,1,2,33,0,1,6,855,1
5244_01,2,0,2,38,0,0,5,1006,1
5246_01,0,1,2,57,0,1,6,847,0
5246_02,0,0,2,27,0,1,5,1070,0
5247_01,0,0,2,38,0,1,6,848,0
5248_01,0,0,2,28,0,1,6,856,1
5249_01,2,0,2,25,0,0,4,327,0
5250_01,2,1,2,22,0,1,5,1007,1
5251_01,2,0,2,33,0,1,5,1071,0
5252_01,0,0,2,35,0,1,5,1008,1
5253_01,0,0,2,24,0,1,5,1009,1
5254_01,1,1,2,31,0,1,1,202,1
5254_02,1,1,2,16,0,1,1,202,1
5254_03,1,1,2,28,0,1,5,82,1
5254_04,1,0,0,8,0,1,1,202,1
5255_01,2,1,2,20,0,1,5,1010,1
5256_01,2,0,2,26,0,0,3,159,1
5257_01,1,0,0,43,0,0,1,178,0
5258_01,1,0,2,70,0,1,2,204,1
5260_01,0,1,0,17,0,1,6,849,0
5262_01,0,1,2,14,0,1,6,850,0
5264_01,0,1,2,21,0,1,6,858,1
5264_02,0,0,0,37,0,1,5,1012,1
5265_01,0,0,2,15,0,0,5,1073,0
5266_01,1,0,0,20,0,0,0,64,1
5266_02,1,0,0,36,1,0,2,205,1
5268_01,0,0,2,14,0,1,5,1013,1
5269_01,0,0,2,21,0,1,4,336,1
5271_01,0,0,2,28,0,0,5,1075,0
5272_01,2,1,2,20,0,1,5,1076,0
5273_01,0,0,2,26,0,0,5,1077,0
5274_01,0,0,2,25,0,0,5,1078,0
5275_01,0,0,2,29,0,0,5,1014,1
5276_01,1,0,0,39,1,1,1,179,0
5277_01,0,0,2,18,0,1,5,1079,0
5278_01,1,1,0,37,0,1,1,203,1
5279_01,0,0,2,28,0,0,6,852,0
5280_01,0,0,2,18,0,1,5,1015,1
5281_01,0,0,2,30,0,0,5,1080,0
5282_01,0,0,2,35,0,1,4,337,1
5282_02,0,0,2,26,0,1,5,1016,1
5282_03,0,1,0,0,0,1,6,860,1
5287_01,0,0,1,42,0,1,6,861,1
5288_01,0,0,2,36,0,1,5,1081,0
5290_01,0,0,2,31,0,0,5,1083,0
5291_01,0,0,0,27,0,0,6,854,0
5292_01,1,0,2,25,0,1,2,206,1
5297_01,0,1,2,32,0,1,6,856,0
5298_01,0,1,2,14,0,1,6,862,1
5299_01,0,1,2,16,0,1,6,863,1
5300_01,0,1,0,51,0,1,6,864,1
5301_01,1,1,2,21,0,1,1,181,0
5301_02,1,1,0,31,0,1,1,181,0
5303_01,0,0,2,9,0,0,5,82,1
5303_02,0,0,2,7,0,1,6,857,0
5303_03,0,0,2,3,0,1,6,857,0
5303_04,0,1,2,2,0,1,6,857,0
5303_05,0,0,0,7,0,0,6,857,0
5304_01,2,0,2,18,0,0,5,1019,1
5304_02,2,1,2,33,0,1,5,1019,1
5305_01,0,0,2,23,0,1,5,1084,0
5307_01,1,1,2,13,0,1,1,204,1
5310_01,2,0,2,32,0,0,5,1021,1
5312_01,1,1,2,27,0,1,1,182,0
5313_01,0,0,2,23,0,1,5,1085,0
5314_01,1,0,2,25,0,1,2,208,1
5315_01,0,0,2,18,0,0,5,1086,0
5316_01,2,1,0,23,0,1,5,1087,0
5320_01,1,1,0,31,0,1,4,330,0
5320_02,1,0,2,32,0,0,4,330,0
5322_01,2,1,2,22,0,1,5,1090,0
5323_01,2,1,2,38,0,1,5,1091,0
5325_01,0,0,1,21,0,1,5,1023,1
5326_01,2,1,2,28,0,1,5,1092,0
5327_01,1,0,2,38,0,0,1,183,0
5330_01,0,0,2,20,0,1,5,1094,0
5331_01,0,0,2,23,0,0,5,1095,0
5333_01,0,0,2,48,0,1,6,862,0
5334_01,0,1,0,15,0,1,6,867,1
5334_02,0,0,2,30,0,1,6,867,1
5337_01,2,0,2,40,0,1,5,1024,1
5340_01,0,0,2,36,0,0,6,868,1
5341_01,0,1,2,20,0,1,6,869,1
5343_01,2,0,2,17,0,0,4,332,0
5344_01,1,0,0,38,0,0,2,168,0
5344_02,1,1,0,38,0,1,2,168,0
5345_01,2,0,2,14,0,0,3,167,0
5345_02,2,0,2,27,0,0,4,333,0
5346_01,0,0,2,21,0,1,4,334,0
5347_01,1,0,2,18,0,0,2,169,0
5348_01,2,0,2,26,0,1,3,168,0
5350_01,1,0,2,35,0,0,2,170,0
5351_01,2,0,0,46,0,0,5,1026,1
5353_01,1,1,0,13,0,1,1,205,1
5353_02,1,0,2,39,0,1,1,205,1
5354_01,2,0,1,49,0,0,3,161,1
5354_02,2,0,2,28,0,0,4,339,1
5355_01,0,0,2,27,0,1,5,1098,0
5355_02,0,1,2,21,0,1,6,865,0
5356_01,0,0,2,29,0,0,4,340,1
5359_01,0,0,2,27,0,0,5,1099,0
5360_01,2,1,2,38,0,1,5,1100,0
5361_01,0,0,1,18,0,1,5,1101,0
5362_01,1,1,0,35,0,1,4,336,0
5363_01,2,1,2,37,0,1,5,1102,0
5365_01,0,0,2,60,0,0,4,337,0
5366_01,1,1,2,31,0,1,4,338,0
5367_01,1,1,2,4,0,1,2,209,1
5367_02,0,0,2,34,0,1,2,209,1
5367_03,1,0,0,46,0,1,2,209,1
5368_01,0,0,2,18,0,0,6,870,1
5372_01,2,0,2,38,0,0,4,342,1
5374_01,0,0,2,29,0,1,5,1029,1
5375_01,1,1,2,13,0,1,2,210,1
5375_02,1,1,2,26,0,1,2,210,1
5378_01,1,0,2,30,0,0,2,173,0
5379_01,0,0,2,42,0,0,5,1030,1
5380_01,2,0,2,36,0,0,5,1104,0
5383_01,0,0,0,23,0,0,5,1105,0
5384_01,1,0,2,34,1,1,0,65,1
5384_02,1,0,2,26,0,1,0,65,1
5385_01,2,0,2,31,0,0,3,170,0
5387_01,2,0,2,48,0,0,3,171,0
5388_01,0,1,2,10,0,1,6,871,1
5389_01,2,0,2,27,0,1,5,1106,0
5389_02,2,0,2,32,0,0,5,1106,0
5390_01,0,1,2,24,0,1,6,872,1
5390_02,0,1,1,20,0,1,6,872,1
5390_03,0,0,2,48,0,1,5,1032,1
5392_01,2,0,2,35,1,0,4,343,1
5394_01,2,0,2,14,0,1,3,172,0
5395_01,2,0,2,28,0,1,3,173,0
5396_01,2,0,2,27,0,0,5,1109,0
5397_01,2,1,2,42,0,1,3,162,1
5397_02,2,1,2,8,0,1,3,162,1
5397_03,2,1,0,30,0,1,3,162,1
5401_01,0,0,2,44,0,0,6,869,0
5402_01,2,0,2,40,0,0,5,1034,1
5404_01,0,0,2,38,0,0,5,1111,0
5406_01,0,0,1,22,0,0,5,1035,1
5408_01,2,0,2,32,0,0,3,174,0
5408_02,2,0,2,16,0,0,3,174,0
5410_01,2,0,2,33,0,0,3,163,1
5411_01,1,0,2,38,0,0,1,206,1
5412_01,0,0,2,23,0,1,6,870,0
5413_01,0,0,2,16,0,1,6,871,0
5414_01,0,0,1,16,0,0,6,872,0
5414_02,0,0,2,11,0,0,6,872,0
5414_03,0,0,2,22,0,0,5,1112,0
5414_04,0,0,2,43,0,0,5,1112,0
5414_05,0,1,1,20,0,1,6,872,0
5415_01,0,0,2,22,0,0,5,1113,0
5416_01,2,0,2,0,0,1,5,1114,0
5416_02,2,0,2,30,0,0,4,340,0
5416_03,2,1,2,18,0,1,5,1114,0
5416_04,2,0,0,0,0,1,5,1114,0
5418_01,2,0,2,41,0,0,4,349,1
5420_01,0,0,2,39,0,1,5,1036,1
5421_01,0,0,2,37,0,0,6,873,1
5422_01,1,1,0,26,0,1,3,164,1
5423_01,2,0,2,49,0,0,5,1116,0
5423_02,2,0,2,28,0,1,4,341,0
5424_01,2,0,1,13,0,0,5,1117,0
5424_02,0,0,2,64,0,0,4,342,0
5425_01,0,0,1,24,0,0,5,1037,1
5427_01,0,1,2,18,0,1,5,1118,0
5427_02,2,0,2,18,0,0,5,1118,0
5427_03,2,0,2,25,0,0,5,1118,0
5430_01,0,1,2,19,0,0,6,873,0
5431_01,0,0,0,33,0,1,4,350,1
5434_01,0,1,2,27,0,1,6,874,0
5435_01,2,0,2,50,0,0,5,1121,0
5436_01,0,0,2,30,0,0,5,82,1
5437_01,2,0,2,44,0,1,5,1123,0
5438_01,0,1,1,52,0,0,6,875,0
5440_01,0,1,2,7,0,1,6,875,1
5440_02,0,0,0,30,0,0,5,1041,1
5440_03,0,0,2,27,0,0,5,1041,1
5441_01,1,1,0,24,0,1,1,207,1
5443_01,0,0,0,13,0,0,5,1124,0
5445_01,0,0,2,61,0,0,5,1125,0
5446_01,0,1,2,32,0,1,6,876,0
5447_01,2,1,0,17,0,1,5,1126,0
5447_02,2,0,2,36,0,1,5,1126,0
5450_01,0,1,1,16,0,1,6,877,0
5451_01,0,0,1,21,0,1,5,1127,0
5452_01,1,0,2,24,0,1,2,212,1
5453_01,0,0,0,28,0,0,5,1044,1
5454_01,2,0,2,27,0,0,4,343,0
5455_01,2,0,0,13,0,0,4,344,0
5457_01,0,0,2,39,0,0,5,1129,0
5458_01,0,0,2,24,0,0,4,351,1
5459_01,1,0,2,38,0,0,2,213,1
5462_01,2,0,2,20,0,0,5,1131,0
5463_01,0,0,2,21,0,1,5,1045,1
5465_01,2,0,2,27,0,0,5,1132,0
5465_02,0,0,2,49,0,0,5,1132,0
5465_03,2,1,2,6,0,1,5,1132,0
5466_01,1,1,0,41,0,1,1,185,0
5466_02,1,0,0,33,1,0,1,185,0
5466_03,1,0,2,6,0,1,1,185,0
5466_04,1,0,0,35,0,0,1,185,0
5466_05,1,0,2,46,0,0,1,185,0
5467_01,0,0,2,31,0,0,5,1046,1
5468_01,1,1,2,32,0,1,1,208,1
5469_01,1,1,0,31,0,1,0,50,0
5470_01,0,1,2,20,0,0,6,878,0
5471_01,0,0,2,57,0,0,6,877,1
5472_01,0,0,1,37,0,1,5,1047,1
5474_01,0,1,2,21,0,1,5,82,1
5475_01,0,0,2,43,0,0,5,1134,0
5476_01,0,0,2,49,0,1,6,879,1
5477_01,0,0,2,17,0,1,6,880,1
5478_01,2,0,2,29,0,0,5,1048,1
5479_01,0,1,0,36,0,1,6,881,1
5480_01,1,0,2,37,0,0,5,82,1
5483_01,0,0,1,17,0,0,5,1135,0
5484_01,2,1,0,45,0,1,5,1050,1
5485_01,0,0,2,20,0,0,6,880,0
5487_01,2,1,2,24,0,1,5,1136,0
5488_01,1,1,2,28,0,1,1,186,0
5488_02,1,0,2,15,0,1,1,186,0
5488_03,1,0,2,53,0,0,1,186,0
5488_04,1,1,2,51,0,1,1,186,0
5489_01,0,1,2,14,0,1,6,881,0
5489_02,0,1,2,1,0,0,6,881,0
5490_01,2,0,2,26,0,0,5,1137,0
5491_01,0,0,2,20,0,0,6,882,1
5492_01,0,0,2,23,0,0,5,1052,1
5494_01,0,0,2,22,0,1,5,1053,1
5496_01,0,1,0,22,0,1,6,882,0
5497_01,1,1,2,13,0,1,1,210,1
5497_02,1,0,2,28,0,1,1,210,1
5499_01,0,1,2,40,0,1,6,884,1
5500_01,2,0,0,21,0,0,3,175,0
5501_01,0,0,2,35,0,1,6,885,1
5504_01,0,0,2,22,0,0,5,1140,0
5506_01,1,1,2,37,0,1,3,166,1
5507_01,2,0,2,21,0,0,4,356,1
5508_01,0,0,2,50,0,0,5,82,1
5509_01,0,0,2,27,0,1,5,1055,1
5510_01,0,1,2,20,0,1,6,887,1
5511_01,0,1,2,15,0,1,6,884,0
5511_02,0,0,1,25,0,0,4,346,0
5512_01,1,0,0,31,0,0,0,67,1
5512_02,1,0,0,27,0,1,1,211,1
5514_01,0,1,2,18,0,1,6,889,1
5514_02,0,1,1,2,0,1,6,889,1
5514_03,0,0,2,27,0,1,6,889,1
5514_04,0,0,2,0,0,1,6,889,1
5515_01,0,0,2,22,0,0,5,1141,0
5517_01,2,0,2,27,0,0,4,357,1
5520_01,0,0,2,56,0,1,6,890,1
5521_01,0,0,2,28,0,0,5,1058,1
5522_01,0,0,0,42,0,1,4,358,1
5522_02,0,0,2,20,0,1,5,1059,1
5522_03,0,0,2,27,0,1,5,1059,1
5523_01,0,0,1,29,0,0,6,885,0
5524_01,0,0,0,36,0,1,5,1060,1
5526_01,0,0,2,23,0,0,5,1061,1
5526_02,0,1,2,64,0,1,6,891,1
5527_01,0,0,2,19,0,0,6,886,0
5527_02,0,1,0,1,0,0,6,886,0
5527_03,0,1,2,49,0,0,6,886,0
5527_04,0,1,0,0,0,1,6,886,0
5528_01,0,0,2,18,0,0,5,1143,0
5529_01,1,0,0,39,0,0,2,174,0
5530_01,2,0,2,37,0,0,4,347,0
5530_02,2,1,2,44,0,1,5,1144,0
5531_01,2,0,1,43,0,0,5,1145,0
5531_02,2,1,2,33,0,1,5,1145,0
5535_01,0,0,2,20,0,1,6,893,1
5535_02,0,0,2,0,0,1,6,893,1
5535_03,0,0,0,4,0,1,6,893,1
5536_01,2,1,2,20,0,1,5,1062,1
5537_01,2,0,2,50,0,0,5,1063,1
5538_01,2,1,2,47,0,1,5,1146,0
5538_02,2,1,2,17,0,1,5,1146,0
5539_01,1,0,2,26,0,0,1,187,0
5540_01,0,0,2,21,0,1,4,360,1
5541_01,2,1,2,20,0,1,5,1147,0
5543_01,1,1,2,26,0,1,2,175,0
5544_01,2,0,2,27,1,0,5,1149,0
5545_01,0,0,1,34,0,1,6,894,1
5545_02,0,1,2,11,0,1,6,894,1
5545_03,0,1,2,0,0,1,6,894,1
